"Time of Day","Lap","LeadLap","Lap Tm","Speed","S1","S1 Tm","S2","S2 Tm","S3","S3 Tm","SPT","SPT Tm"
73 - ENZO ELIAS - Stock Car Pro
"10:33:18.394","3","3","1:25.101","140,868","0,0","26.367","0,0","21.044","0,0","37.690","205,8","0.558"
"10:34:43.517","4","4","1:25.123","140,832","0,0","26.723","0,0","21.166","0,0","37.234","206,5","0.556"
"10:36:09.929","5","5","1:26.412","138,731","0,0","27.308","0,0","20.935","0,0","38.169","210,3","0.546"
"10:37:33.476","6","6","1:23.547","143,488","0,0","26.090","0,0","20.716","0,0","36.741","205,8","0.558"
"10:39:30.873","7","7","1:57.397","102,115","0,0","26.113","0,0","20.770","","","206,5","0.556"
"10:40:56.969","8","8","1:26.096","139,240","","","0,0","20.567","0,0","36.468","",""
"10:42:20.010","9","9","1:23.041","144,362","0,0","26.187","0,0","20.463","0,0","36.391","206,5","0.556"
"10:43:42.431","10","10","1:22.421","145,448","0,0","25.654","0,0","20.412","0,0","36.355","205,8","0.558"
"10:45:04.730","11","11","1:22.299","145,664","0,0","25.588","0,0","20.357","0,0","36.354","206,5","0.556"
"10:46:27.101","12","12","1:22.371","145,537","0,0","25.513","0,0","20.399","0,0","36.459","206,5","0.556"
"10:47:49.446","13","13","1:22.345","145,583","0,0","25.545","0,0","20.433","0,0","36.367","205,8","0.558"
"10:49:11.840","14","14","1:22.394","145,496","0,0","25.642","0,0","20.350","0,0","36.402","206,2","0.557"
"10:50:34.080","15","15","1:22.240","145,768","0,0","25.558","0,0","20.381","0,0","36.301","207,7","0.553"
"10:51:56.544","16","16","1:22.464","145,373","0,0","25.526","0,0","20.510","0,0","36.428","207,7","0.553"
"10:53:18.845","17","17","1:22.301","145,660","0,0","25.532","0,0","20.463","0,0","36.306","208,4","0.551"
"10:54:41.206","18","18","1:22.361","145,554","0,0","25.493","0,0","20.429","0,0","36.439","208,8","0.550"
"10:56:03.694","19","19","1:22.488","145,330","0,0","25.476","0,0","20.544","0,0","36.468","209,6","0.548"
"10:57:26.328","20","20","1:22.634","145,073","0,0","25.671","0,0","20.532","0,0","36.431","209,9","0.547"
"10:58:48.991","21","21","1:22.663","145,023","0,0","25.562","0,0","20.627","0,0","36.474","209,6","0.548"
"11:00:11.806","22","22","1:22.815","144,756","0,0","25.690","0,0","20.516","0,0","36.609","209,2","0.549"
"11:01:35.269","23","23","1:23.463","143,633","0,0","25.876","0,0","20.573","0,0","37.014","210,7","0.545"
6 - HELIO CASTRONEVES - Stock Car Pro
"10:30:26.933","1","1","1:32.914","129,023","0,0","32.085","0,0","21.600","0,0","39.229","171,9","0.668"
"10:31:51.830","2","2","1:24.897","141,206","0,0","26.580","0,0","20.899","0,0","37.418","207,7","0.553"
"10:33:16.910","3","3","1:25.080","140,903","0,0","26.426","0,0","20.867","0,0","37.787","208,4","0.551"
"10:34:43.092","4","4","1:26.182","139,101","0,0","26.995","0,0","21.028","0,0","38.159","209,6","0.548"
"10:36:08.191","5","5","1:25.099","140,871","0,0","26.656","0,0","21.131","0,0","37.312","206,9","0.555"
"10:37:31.063","6","6","1:22.872","144,657","0,0","25.724","0,0","20.453","0,0","36.695","207,7","0.553"
"10:38:53.929","7","7","1:22.866","144,667","0,0","25.673","0,0","20.585","0,0","36.608","208,4","0.551"
"10:40:17.281","8","8","1:23.352","143,824","0,0","25.841","0,0","20.573","0,0","36.938","208,8","0.550"
"10:41:40.406","9","9","1:23.125","144,217","0,0","25.913","0,0","20.527","0,0","36.685","207,3","0.554"
"10:43:03.709","10","10","1:23.303","143,908","0,0","25.808","0,0","20.633","0,0","36.862","207,3","0.554"
"10:45:03.168","11","11","1:59.459","100,352","0,0","25.912","0,0","20.565","","","206,5","0.556"
"10:46:30.367","12","12","1:27.199","137,479","","","0,0","20.583","0,0","36.771","",""
"10:47:53.974","13","13","1:23.607","143,385","0,0","25.915","0,0","20.887","0,0","36.805","205,4","0.559"
"10:49:17.455","14","14","1:23.481","143,602","0,0","25.824","0,0","20.647","0,0","37.010","206,2","0.557"
"10:50:40.723","15","15","1:23.268","143,969","0,0","25.834","0,0","20.842","0,0","36.592","206,2","0.557"
"10:52:04.088","16","16","1:23.365","143,801","0,0","25.800","0,0","20.603","0,0","36.962","206,5","0.556"
"10:53:27.343","17","17","1:23.255","143,991","0,0","25.841","0,0","20.629","0,0","36.785","206,9","0.555"
"10:54:50.457","18","18","1:23.114","144,236","0,0","25.789","0,0","20.612","0,0","36.713","208,0","0.552"
"10:56:13.749","19","19","1:23.292","143,927","0,0","25.826","0,0","20.733","0,0","36.733","208,0","0.552"
"10:57:36.964","20","20","1:23.215","144,061","0,0","25.725","0,0","20.680","0,0","36.810","207,7","0.553"
"10:59:00.169","21","21","1:23.205","144,078","0,0","25.755","0,0","20.628","0,0","36.822","207,7","0.553"
"11:00:23.376","22","22","1:23.207","144,074","0,0","25.778","0,0","20.633","0,0","36.796","207,7","0.553"
"11:01:47.016","23","23","1:23.640","143,329","0,0","25.835","0,0","20.693","0,0","37.112","208,0","0.552"
24 - FELIPE BARTZ - Stock Car Pro Rookie
"10:30:28.368","1","1","1:33.323","128,457","0,0","31.617","0,0","23.423","0,0","38.283","178,6","0.643"
"10:31:54.237","2","2","1:25.869","139,608","0,0","27.107","0,0","21.092","0,0","37.670","205,8","0.558"
"10:33:18.885","3","3","1:24.648","141,622","0,0","26.455","0,0","20.930","0,0","37.263","204,7","0.561"
"10:34:44.738","4","4","1:25.853","139,634","0,0","27.163","0,0","21.141","0,0","37.549","206,9","0.555"
"10:36:10.235","5","5","1:25.497","140,215","0,0","26.295","0,0","21.052","0,0","38.150","205,8","0.558"
"10:37:34.321","6","6","1:24.086","142,568","0,0","26.211","0,0","20.857","0,0","37.018","205,8","0.558"
"10:38:58.185","7","7","1:23.864","142,946","0,0","25.937","0,0","20.673","0,0","37.254","205,1","0.560"
"10:40:53.681","8","8","1:55.496","103,796","0,0","27.819","0,0","20.859","","","204,3","0.562"
"10:42:22.175","9","9","1:28.494","135,467","","","0,0","20.731","0,0","37.743","",""
"10:43:45.603","10","10","1:23.428","143,693","0,0","26.096","0,0","20.532","0,0","36.800","201,1","0.571"
"10:45:34.001","11","12","1:48.398","110,592","0,0","25.920","0,0","20.782","","","203,6","0.564"
"10:47:01.356","12","13","1:27.355","137,233","","","0,0","20.633","0,0","37.109","",""
"10:48:24.653","13","14","1:23.297","143,919","0,0","25.952","0,0","20.585","0,0","36.760","202,5","0.567"
"10:49:47.997","14","14","1:23.344","143,838","0,0","25.976","0,0","20.502","0,0","36.866","203,3","0.565"
"10:51:11.158","15","15","1:23.161","144,154","0,0","25.964","0,0","20.504","0,0","36.693","203,6","0.564"
"10:52:34.140","16","16","1:22.982","144,465","0,0","25.805","0,0","20.415","0,0","36.762","204,3","0.562"
"10:53:57.797","17","17","1:23.657","143,299","0,0","26.331","0,0","20.494","0,0","36.832","204,3","0.562"
"10:55:20.813","18","18","1:23.016","144,406","0,0","25.779","0,0","20.464","0,0","36.773","204,7","0.561"
"10:56:43.789","19","19","1:22.976","144,476","0,0","25.799","0,0","20.432","0,0","36.745","204,7","0.561"
"10:58:06.861","20","20","1:23.072","144,309","0,0","25.797","0,0","20.467","0,0","36.808","205,4","0.559"
"10:59:29.906","21","21","1:23.045","144,355","0,0","25.886","0,0","20.503","0,0","36.656","205,4","0.559"
"11:00:52.985","22","22","1:23.079","144,296","0,0","25.832","0,0","20.457","0,0","36.790","204,7","0.561"
"11:02:15.844","23","23","1:22.859","144,680","0,0","25.747","0,0","20.388","0,0","36.724","206,2","0.557"
121 - FELIPE BAPTISTA - Stock Car Pro
"10:30:27.312","1","1","1:32.044","130,242","0,0","31.037","0,0","22.120","0,0","38.887","183,7","0.625"
"10:31:52.298","2","2","1:24.986","141,059","0,0","26.785","0,0","20.984","0,0","37.217","209,2","0.549"
"10:33:17.314","3","3","1:25.016","141,009","0,0","26.585","0,0","21.025","0,0","37.406","207,3","0.554"
"10:34:42.999","4","4","1:25.685","139,908","0,0","27.396","0,0","20.955","0,0","37.334","206,5","0.556"
"10:36:07.272","5","5","1:24.273","142,252","0,0","26.516","0,0","21.012","0,0","36.745","208,8","0.550"
"10:37:29.393","6","6","1:22.121","145,980","0,0","25.435","0,0","20.371","0,0","36.315","206,5","0.556"
"10:38:51.743","7","7","1:22.350","145,574","0,0","25.526","0,0","20.434","0,0","36.390","207,7","0.553"
"10:40:14.185","8","8","1:22.442","145,411","0,0","25.487","0,0","20.372","0,0","36.583","207,7","0.553"
"10:41:36.956","9","9","1:22.771","144,833","0,0","25.557","0,0","20.380","0,0","36.834","206,5","0.556"
"10:42:58.988","10","10","1:22.032","146,138","0,0","25.452","0,0","20.293","0,0","36.287","206,5","0.556"
"10:44:20.902","11","11","1:21.914","146,349","0,0","25.361","0,0","20.227","0,0","36.326","207,7","0.553"
"10:46:24.256","12","12","2:03.354","97,184","0,0","25.608","0,0","20.978","","","207,3","0.554"
"10:47:50.268","13","13","1:26.012","139,376","","","0,0","20.463","0,0","36.428","",""
"10:49:12.678","14","14","1:22.410","145,468","0,0","25.605","0,0","20.357","0,0","36.448","207,3","0.554"
"10:50:34.865","15","15","1:22.187","145,862","0,0","25.511","0,0","20.282","0,0","36.394","207,7","0.553"
"10:51:57.061","16","16","1:22.196","145,847","0,0","25.482","0,0","20.336","0,0","36.378","208,8","0.550"
"10:53:19.442","17","17","1:22.381","145,519","0,0","25.603","0,0","20.362","0,0","36.416","208,0","0.552"
"10:54:43.178","18","18","1:23.736","143,164","0,0","25.568","0,0","20.329","0,0","37.839","208,8","0.550"
"10:56:05.467","19","19","1:22.289","145,682","0,0","25.609","0,0","20.321","0,0","36.359","209,6","0.548"
"10:57:27.602","20","20","1:22.135","145,955","0,0","25.381","0,0","20.280","0,0","36.474","209,6","0.548"
"10:58:49.782","21","21","1:22.180","145,875","0,0","25.472","0,0","20.365","0,0","36.343","209,6","0.548"
"11:00:29.039","22","22","1:39.257","120,777","0,0","25.534","0,0","20.417","0,0","53.306","210,7","0.545"
90 - RICARDO MAURICIO - Stock Car Pro
"10:30:27.478","1","1","1:32.377","129,773","0,0","31.402","0,0","22.753","0,0","38.222","175,3","0.655"
"10:31:52.743","2","2","1:25.265","140,597","0,0","26.923","0,0","20.990","0,0","37.352","208,0","0.552"
"10:33:18.375","3","3","1:25.632","139,994","0,0","26.579","0,0","21.124","0,0","37.929","201,8","0.569"
"10:34:44.910","4","4","1:26.535","138,534","0,0","27.403","0,0","21.194","0,0","37.938","195,0","0.589"
"10:36:11.333","5","5","1:26.423","138,713","0,0","26.488","0,0","21.016","0,0","38.919","193,3","0.594"
"10:48:31.275","6","14","12:19.942","16,201","0,0","26.253","0,0","20.759","","","193,0","0.595"
"10:49:59.607","7","14","1:28.332","135,715","","","0,0","20.889","0,0","37.063","",""
"10:51:23.130","8","15","1:23.523","143,529","0,0","25.503","0,0","20.623","0,0","37.397","204,0","0.563"
22 - ANDRE MORAES JR - Stock Car Pro Rookie
"10:30:27.849","1","1","1:33.108","128,754","0,0","31.657","0,0","23.438","0,0","38.013","174,0","0.660"
"10:31:53.498","2","2","1:25.649","139,967","0,0","27.445","0,0","20.991","0,0","37.213","211,9","0.542"
"10:33:18.583","3","3","1:25.085","140,894","0,0","26.396","0,0","21.113","0,0","37.576","210,7","0.545"
"10:34:43.838","4","4","1:25.255","140,613","0,0","26.833","0,0","21.126","0,0","37.296","208,8","0.550"
"10:36:09.665","5","5","1:25.827","139,676","0,0","26.699","0,0","20.890","0,0","38.238","208,0","0.552"
"10:37:32.998","6","6","1:23.333","143,857","0,0","25.760","0,0","20.705","0,0","36.868","207,7","0.553"
"10:38:59.584","7","7","1:26.586","138,452","0,0","26.188","0,0","20.681","0,0","39.717","192,0","0.598"
95 - LUCAS KOHL - Stock Car Pro
"10:30:27.028","1","1","1:32.377","129,773","0,0","31.596","0,0","22.742","0,0","38.039","178,3","0.644"
"10:31:52.099","2","2","1:25.071","140,918","0,0","26.927","0,0","20.823","0,0","37.321","208,8","0.550"
"10:33:17.179","3","3","1:25.080","140,903","0,0","26.646","0,0","20.713","0,0","37.721","211,9","0.542"
"10:34:43.150","4","4","1:25.971","139,442","0,0","27.770","0,0","20.866","0,0","37.335","210,7","0.545"
"10:36:08.508","5","5","1:25.358","140,444","0,0","27.117","0,0","20.860","0,0","37.381","214,3","0.536"
"10:37:31.594","6","6","1:23.086","144,284","0,0","25.805","0,0","20.583","0,0","36.698","210,3","0.546"
30 - CESAR RAMOS - Stock Car Pro
"10:30:24.699","1","1","1:32.730","129,279","0,0","31.676","0,0","22.160","0,0","38.894","154,8","0.742"
"10:31:50.597","2","2","1:25.898","139,561","0,0","26.610","0,0","20.899","0,0","38.389","204,7","0.561"
"10:33:16.087","3","3","1:25.490","140,227","0,0","26.662","0,0","21.026","0,0","37.802","200,1","0.574"
"10:34:42.068","4","4","1:25.981","139,426","0,0","27.333","0,0","21.070","0,0","37.578","203,3","0.565"
11 - GAETANO DI MAURO - Stock Car Pro
"10:30:23.104","1","1","1:31.531","130,972","0,0","31.273","0,0","22.387","0,0","37.871","148,6","0.773"
